id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds,recruitId,stars,rating
3122106,Keyon,Dilosa,Missouri,,75.0,15.0,2015,WR,Round Rock,TX,USA,30.508235,-97.6788934,48491.0,['143393'],143393.0,3.0,0.8141
3122110,Kevin,Pendleton,Missouri,330.0,76.0,71.0,4,OL,Lee's Summit,MO,USA,38.9107156,-94.3821295,29095.0,,,,
3122111,Thomas,Richard,Missouri,,73.0,16.0,2015,WR,Nashville,TN,USA,36.1622296,-86.7743531,47037.0,,,,
3122112,Tavon,Ross,Missouri,205.0,72.0,6.0,4,LB,Cochran,GA,USA,32.3868278,-83.3546098,13023.0,['142755'],142755.0,3.0,0.8461
3122113,Finis,Stribling IV,Missouri,195.0,71.0,31.0,4,DB,Thompson's Station,TN,USA,35.802011,-86.9113908,47187.0,['143555'],143555.0,3.0,0.8053
3122115,Spencer,Williams,Missouri,,75.0,13.0,2015,DL,Jacksonville,FL,USA,30.3321838,-81.655651,12031.0,,,,
3122116,Thomas,Wilson,Missouri,200.0,70.0,8.0,2015,S,Suwanee,GA,USA,34.0514898,-84.0712997,13135.0,,,,
3122117,Ray,Wingo,Missouri,175.0,71.0,14.0,2015,WR,St. Louis,MO,USA,38.6268039,-90.1994097,29510.0,,,,
3122118,Roderick,Winters,Missouri,240.0,71.0,48.0,4,LB,Arlington,TX,USA,32.701939,-97.105623790337,48439.0,,,,
3122119,Ish,Witter,Missouri,195.0,70.0,21.0,2015,RB,Tampa,FL,USA,27.9477595,-82.458444,12057.0,,,,
3122122,Alton,Howard,Tennessee,,68.0,2.0,2015,WR,Orlando,FL,USA,28.5421109,-81.3790304,12095.0,,,,
3122128,Nick,Harvey,Texas A&M,190.0,70.0,9.0,4,DB,Lancaster,TX,USA,32.5920798,-96.7561083,48113.0,,,,
3122129,Qualen,Cunningham,Texas A&M,245.0,75.0,9.0,2015,DL,Chandler,AZ,USA,33.3062223,-111.8413317,4013.0,['141987'],141987.0,4.0,0.9323
3122130,Jamal,Jeffery,Texas A&M,,69.0,13.0,2015,WR,Lufkin,TX,USA,31.3386242,-94.7288558,48005.0,,,,
3122132,Myles,Garrett,Texas A&M,,77.0,15.0,2015,DL,Arlington,TX,USA,32.701939,-97.105623790337,48439.0,['141832'],141832.0,5.0,0.9992
3122133,Frank,Iheanacho,Texas A&M,230.0,78.0,2.0,2015,WR,Houston,TX,USA,29.7589382,-95.3676974,48201.0,['141918'],141918.0,4.0,0.9604
3122135,Donovan,Wilson,Texas A&M,207.0,73.0,6.0,4,DB,Shreveport,LA,USA,32.5221828,-93.7651944,22017.0,,,,
3122136,Armani,Watts,Texas A&M,205.0,71.0,23.0,2015,DB,Forney,TX,USA,32.747893,-96.4719289,48257.0,['142034'],142034.0,4.0,0.9201
3122140,Jarrett,Johnson,Texas A&M,265.0,75.0,40.0,2015,DL,Katy,TX,USA,29.7857853,-95.8243956,48157.0,['142142'],142142.0,4.0,0.8946
3122141,Otaro,Alaka,Texas A&M,240.0,75.0,42.0,4,LB,Houston,TX,USA,29.7589382,-95.3676974,48201.0,['141995'],141995.0,4.0,0.9304
3122142,Austin,Frey,Texas A&M,220.0,73.0,45.0,4,?,Tomball,TX,USA,30.0971621,-95.6160549,48201.0,,,,
3122143,Cullen,Gillaspia,Texas A&M,235.0,74.0,12.0,4,FB,Katy,TX,USA,29.7857853,-95.8243956,48157.0,,,,
3122145,Koda,Martin,Texas A&M,304.0,78.0,78.0,4,OL,Manvel,TX,USA,29.4664706,-95.355714,48039.0,,,,
3122154,Khari,Blasingame,Vanderbilt,235.0,73.0,23.0,4,RB,New Market,AL,USA,34.895672000000005,-86.41498977939412,1089.0,['143293'],143293.0,3.0,0.8194
3122157,Wade,Freebeck,Vanderbilt,,77.0,12.0,2015,QB,Davie,FL,USA,26.075729,-80.28410897530864,12011.0,['142968'],142968.0,3.0,0.8356
3122160,Tre,Herndon,Vanderbilt,188.0,73.0,31.0,2015,CB,Chattanooga,TN,USA,35.0457219,-85.3094883,47065.0,,,,
3122161,Nifae,Lealao,Vanderbilt,312.0,77.0,77.0,2015,DL,Sacramento,CA,USA,38.5815719,-121.4943996,6067.0,['141930'],141930.0,4.0,0.9542
3122162,Bryce,Lewis,Vanderbilt,185.0,73.0,30.0,2015,CB,Lilburn,GA,USA,33.8901036,-84.1429719,13135.0,['142562'],142562.0,3.0,0.8564
3122164,Ronald,Monroe,Vanderbilt,,75.0,8.0,2015,WR,Houston,TX,USA,29.7589382,-95.3676974,48201.0,,,,
3122165,Bruno,Reagan,Vanderbilt,315.0,75.0,61.0,4,OL,Clarksville,TN,USA,36.5277607,-87.3588703,47125.0,['142745'],142745.0,3.0,0.8467
3122166,Dallas,Rivers,Vanderbilt,225.0,73.0,28.0,2015,RB,Stone Mountain,GA,USA,33.8080924,-84.1706273,13089.0,,,,
3122167,Caleb,Scott,Vanderbilt,202.0,74.0,9.0,2015,WR,Suwanee,GA,USA,34.0514898,-84.0712997,13135.0,,,,
3122168,Trent,Sherfield,Vanderbilt,205.0,73.0,10.0,2015,WR,Danville,IL,USA,40.125222,-87.6304614,17183.0,,,,
3122169,Emmanuel,Smith,Vanderbilt,240.0,74.0,4.0,2015,LB,Murfreesboro,TN,USA,35.845999,-86.3920452,47149.0,['142139'],142139.0,4.0,0.895
3122170,Shawn,Stankavage,Vanderbilt,201.0,74.0,3.0,4,QB,Durham,NC,USA,35.996653,-78.9018053,37063.0,['143366'],143366.0,3.0,0.8159
3122173,LaDarius,Wiley,Vanderbilt,210.0,73.0,5.0,4,S,Los Angeles,CA,USA,34.0536909,-118.2427666,6037.0,,,,
3122174,Charles,Wright,Vanderbilt,240.0,75.0,11.0,4,LB,Irvine,CA,USA,33.6856969,-117.8259819,6059.0,['144071'],144071.0,2.0,0.7819
3122176,Gage,Gubrud,Eastern Washington,208.0,74.0,4.0,4,QB,Mcminnville,OR,USA,45.2100367,-123.194463,41071.0,,,,
3122225,Bradley,Dewberry,Eastern Illinois,215.0,73.0,7.0,2015,S,Krum,TX,USA,33.2618362,-97.2374668,48121.0,,,,
3122240,Nick,Bruno,Eastern Illinois,185.0,73.0,43.0,2015,PK,Lancaster,TX,USA,32.5920798,-96.7561083,48113.0,,,,
3122296,Nick,Taylor,Murray State,,,,2015,RB,,,,,,,,,,
3122314,Adrian,Davis,Southeast Missouri State,,,,2015,WR,,,,,,,,,,
3122330,Tyler,Eddings,UT Martin,198.0,70.0,87.0,2015,WR,Lubbock,TX,USA,33.5635206,-101.879336,48303.0,,,,
3122337,Cj,McElrath,UT Martin,,,,2015,WR,,,,,,,,,,
3122417,Britton,Abbott,Oklahoma State,245.0,74.0,41.0,4,TE,Liberal,KS,USA,37.0430812,-100.920999,20175.0,,,,
3122418,Gyasi,Akem,Oklahoma State,239.0,74.0,9.0,2015,LB,Broken Arrow,OK,USA,36.0525993,-95.7908195,40143.0,['142045'],142045.0,4.0,0.9163
3122419,D'Nerius,Antoine,Southern Miss,,72.0,12.0,2015,LB,New Iberia,LA,USA,30.0035365,-91.8187285,22045.0,['186062'],186062.0,,
3122420,Jordan,Brailford,Oklahoma State,250.0,75.0,94.0,3,DE,Tulsa,OK,USA,36.1556805,-95.9929113,40143.0,['142179'],142179.0,3.0,0.8894
3122421,Keenen,Brown,Oklahoma State,250.0,75.0,6.0,4,TE,Houston,TX,USA,29.7589382,-95.3676974,48201.0,['142124'],142124.0,4.0,0.8962
3122422,Trey,Carter,Oklahoma State,299.0,75.0,99.0,4,DT,Dallas,TX,USA,32.7762719,-96.7968559,48113.0,['142219'],142219.0,3.0,0.8836
3122424,Taylor,Cornelius,Oklahoma State,232.0,78.0,14.0,4,QB,Bushland,TX,USA,35.1928933,-102.0603777,48375.0,,,,
3122429,Matt,Hockett,Oklahoma State,227.0,74.0,59.0,4,P,Norman,OK,USA,35.2225717,-97.4394816,40027.0,,,,
3122430,Chris,Lacy,Oklahoma State,205.0,75.0,15.0,2015,WR,DeSoto,TX,USA,32.6061241,-96.865612653687,48113.0,,,,
3122432,Brad,Lundblade,Oklahoma State,300.0,75.0,71.0,2015,OL,Argyle,TX,USA,33.110156,-97.17940980147036,48121.0,,,,
3122435,Cole,Neph,Oklahoma State,240.0,75.0,38.0,4,TE,Owasso,OK,USA,36.2661536,-95.8549456,40143.0,,,,
3122439,Jarrell,Owens,Oklahoma State,265.0,75.0,93.0,4,DE,Palestine,TX,USA,31.7621153,-95.6307891,48001.0,['142278'],142278.0,3.0,0.8761
3122441,Justin,Phillips,Oklahoma State,230.0,72.0,19.0,4,LB,Pearland,TX,USA,29.5639758,-95.2864299,48039.0,['142734'],142734.0,3.0,0.8475
3122442,Ramon,Richards,Oklahoma State,185.0,71.0,7.0,2015,S,San Antonio,TX,USA,29.4246002,-98.4951405,48029.0,,,,
3122444,Zach,Sinor,Oklahoma State,225.0,70.0,29.0,4,P,Castroville,TX,USA,29.3565001,-98.8788844,48325.0,['143376'],143376.0,3.0,0.8153
3122446,Luke,Timian,Indiana,194.0,72.0,25.0,4,WR,Southlake,TX,USA,32.9412363,-97.1341783,48439.0,,,,
3122447,Kirk,Tucker,Oklahoma State,200.0,73.0,12.0,2015,LB,Tucker,GA,USA,33.8532701,-84.2200729,13089.0,,,,
3122448,Cole,Walterscheid,Oklahoma State,260.0,77.0,82.0,4,DE,Muenster,TX,USA,33.6517736,-97.3764089,48097.0,,,,
3122449,James,Washington,Oklahoma State,205.0,73.0,28.0,2015,WR,Stamford,TX,USA,32.9439359,-99.798715,48253.0,,,,
3122552,Jonathan,Haden,Arizona,175.0,67.0,1.0,4,RB,Upper Marlboro,MD,USA,38.8165274,-76.7519753,24033.0,['185232'],185232.0,,
3122553,Tyrell,Johnson,Arizona,164.0,67.0,2.0,2015,WR,Fort Myers,FL,USA,26.640628,-81.8723084,12071.0,['145600'],145600.0,2.0,0.7
3122593,Devante,Downs,California,245.0,75.0,1.0,2015,ILB,Mountlake Terrace,WA,USA,47.7909667,-122.3066395,53061.0,['142157'],142157.0,4.0,0.8926
3122594,Jonathan,Johnson,California,,74.0,11.0,2015,DE,Pittsburgh,PA,USA,40.4416941,-79.9900861,42003.0,['186428'],186428.0,,
3122595,Cole,Webb,California,,72.0,18.0,2015,QB,San Pedro,CA,USA,33.7358518,-118.2922934,6037.0,,,,
3122602,Cade,Apsay,Colorado,,73.0,15.0,2015,QB,Canyon Country,CA,USA,34.4233293,-118.4720281,6037.0,['142741'],142741.0,3.0,0.8472
3122606,Kyle,Evans,Colorado,175.0,67.0,21.0,4,?,San Jose,CA,USA,37.3361905,-121.8905833,6085.0,,,,
3122607,Shay,Fields,Colorado,185.0,71.0,1.0,2015,WR,Bellflower,CA,USA,33.8825705,-118.1167679,6037.0,['142414'],142414.0,3.0,0.8642
3122609,Jase,Franke,Colorado,280.0,75.0,56.0,4,DL,Camarillo,CA,USA,34.2164099,-119.0376573,6111.0,,,,
3122610,Rick,Gamboa,Colorado,240.0,72.0,32.0,4,ILB,Sylmar,CA,USA,34.3076252,-118.4492148,6037.0,['143149'],143149.0,3.0,0.8258
3122611,Ty,Gangi,Nevada,205.0,74.0,6.0,4,QB,Glendale,CA,USA,34.1469416,-118.2478471,6037.0,,,,
3122613,Joseph,Hall,Colorado,,69.0,27.0,2015,WR,San Luis Obispo,CA,USA,35.2827525,-120.6596156,6079.0,,,,
3122614,Terran,Hasselbach,Colorado,235.0,73.0,96.0,2015,OLB,Parker,CO,USA,39.5184514,-104.7612638,8035.0,,,,
3122616,Aaron,Howard,Colorado,,73.0,99.0,2015,OLB,Denver,CO,USA,39.7392364,-104.9848623,8031.0,,,,
3122619,Dylan,Keeney,Colorado,220.0,78.0,86.0,2015,TE,Granite Bay,CA,USA,38.7632346,-121.1638361,6061.0,['142747'],142747.0,3.0,0.8467
3122620,Donovan,Lee,Colorado,185.0,69.0,1.0,4,?,West Hills,CA,USA,34.2032325,-118.645476,6037.0,['142993'],142993.0,3.0,0.8342
3122623,Jay,MacIntyre,Colorado,185.0,70.0,14.0,4,WR,Boulder,CO,USA,40.0149856,-105.2705456,8013.0,['143921'],143921.0,2.0,0.7889
3122624,Michael,Mathewes,Colorado,245.0,76.0,93.0,2015,OLB,Mission Viejo,CA,USA,33.5965685,-117.659405,6059.0,['143558'],143558.0,3.0,0.805
3122626,Christian,Shaver,Colorado,,75.0,47.0,2015,OLB,Sandy,UT,USA,40.5664878,-111.838904,49035.0,['143471'],143471.0,3.0,0.8104
3122628,Lee,Walker,Colorado,185.0,72.0,18.0,2015,WR,San Diego,CA,USA,32.7174209,-117.1627714,6073.0,,,,
3122630,Ahkello,Witherspoon,Colorado,,75.0,23.0,2015,DB,Sacramento,CA,USA,38.5815719,-121.4943996,6067.0,['186536'],186536.0,,
3122666,Arrion,Springs,Oregon,205.0,71.0,13.0,2015,CB,San Antonio,TX,USA,29.4246002,-98.4951405,48029.0,['141919'],141919.0,4.0,0.9603
3122667,Charles,Nelson,Oregon,177.0,68.0,18.0,2015,WR,Daytona Beach,FL,USA,29.2108147,-81.0228331,12127.0,,,,
3122670,Jimmie,Swain,Oregon,243.0,74.0,18.0,2015,ILB,Olathe,KS,USA,38.8838856,-94.81887,20091.0,['142127'],142127.0,4.0,0.8961
3122672,Royce,Freeman,Oregon,231.0,71.0,21.0,2015,RB,Imperial,CA,USA,32.8475529,-115.5694391,6025.0,['141864'],141864.0,4.0,0.9831
3122673,Mattrell,McGraw,Oregon,190.0,70.0,21.0,4,DB,New Orleans ,LA,USA,29.9499323,-90.0701156,22071.0,['142199'],142199.0,3.0,0.8866
3122675,Casey,Eugenio,Oregon,170.0,68.0,82.0,2015,WR,San Clemente,CA,USA,33.4270275,-117.6124179,6059.0,['144694'],144694.0,2.0,0.7667
3122676,Khalil,Oliver,Oregon,210.0,73.0,20.0,4,S,Meridian,ID,USA,43.6086295,-116.392326,16001.0,,,,
3122678,Justin,Hollins,Oregon,237.0,77.0,11.0,4,OLB,Arlington,TX,USA,32.701939,-97.105623790337,48439.0,['142621'],142621.0,3.0,0.8533
3122679,Eddie,Heard,Oregon,,75.0,32.0,2015,DL,Oakland,CA,USA,37.8044557,-122.2713563,6001.0,['186403'],186403.0,,
3122680,Tanner,Carew,Oregon,240.0,74.0,58.0,2015,LS,Chino Hills,CA,USA,33.9926803,-117.760056,6071.0,['143798'],143798.0,2.0,0.7911
3122682,Jarret,LaCoste,Oregon,,71.0,41.0,2015,RB,Albany,OR,USA,44.6365071,-123.1059324,41043.0,,,,
3122683,Aidan,Schneider,Oregon,240.0,76.0,41.0,2015,PK,Portland,OR,USA,45.5202471,-122.6741949,41051.0,,,,
3122684,Austin,Maloata,Oregon,,73.0,50.0,2015,DL,Corona,CA,USA,33.8752945,-117.5664449,6065.0,,,,
3122688,Zac,Schuller,Oregon,,70.0,82.0,2015,WR,Moss Beach,CA,USA,37.52011950000001,-122.5096690223618,6081.0,,,,
3122690,Henry,Mondeaux,Oregon,288.0,77.0,92.0,2015,DL,Portland,OR,USA,45.5202471,-122.6741949,41051.0,['142387'],142387.0,3.0,0.8661
3122692,Jalen,Jelks,Oregon,246.0,78.0,97.0,4,DE,Phoenix,AZ,USA,33.4484367,-112.0741417,4013.0,,,,
3122694,Jaylynn,Bailey,Oregon State,228.0,69.0,25.0,2015,RB,Salem,OR,USA,44.9391565,-123.033121,41047.0,,,,
3122708,Trey,Rodriguez,Florida Atlantic,189.0,70.0,5.0,2015,RB,Daytona Beach,FL,USA,29.2108147,-81.0228331,12127.0,['185138'],185138.0,,
3122710,Andrew,Soroh,Florida Atlantic,210.0,74.0,14.0,4,LB,Miami,FL,USA,25.7742658,-80.1936589,12086.0,['143871'],143871.0,2.0,0.7893
3122713,Jason,Driskel,Florida Atlantic,210.0,74.0,16.0,2015,QB,Oviedo,FL,USA,28.6702526,-81.2084941,12117.0,['143582'],143582.0,3.0,0.8036
3122714,Raekwon,Williams,Florida Atlantic,185.0,71.0,23.0,2015,DB,Jacksonville,FL,USA,30.3321838,-81.655651,12031.0,['145200'],145200.0,2.0,0.7333
3122715,Henry,Bussey III,Florida Atlantic,180.0,69.0,1.0,2015,WR,Opa Locka,FL,USA,25.89673385,-80.25949640850294,12086.0,,,,
3122716,Gregory,Howell Jr.,Florida Atlantic,215.0,73.0,9.0,2015,RB,Ewa Beach,HI,USA,21.315603,-158.008804,15003.0,,,,
3122718,Kris,Harris,Florida Atlantic,225.0,72.0,31.0,4,LB,Tallahassee,FL,USA,30.4380832,-84.2809332,12073.0,['143319'],143319.0,3.0,0.8181
3122720,Jake,Stoshak,Florida Atlantic,190.0,73.0,19.0,4,S,Jacksonville,FL,USA,30.3321838,-81.655651,12031.0,['143865'],143865.0,2.0,0.7893
3122724,Nate,Ozdemir,Florida Atlantic,,74.0,50.0,2015,LB,Winter Garden,FL,USA,28.5656649,-81.5856742,12095.0,,,,
3122727,Reggie,Bain,Florida Atlantic,300.0,76.0,58.0,4,OL,Miami,FL,USA,25.7742658,-80.1936589,12086.0,['144003'],144003.0,2.0,0.7856
3122732,Nate,Terry,Florida Atlantic,210.0,79.0,80.0,2015,WR,Homestead,FL,USA,25.4718946,-80.4759905,12086.0,['145346'],145346.0,2.0,0.7
3122733,Kamrin,Solomon,Florida Atlantic,205.0,74.0,15.0,2015,WR,Jacksonville,FL,USA,30.3321838,-81.655651,12031.0,,,,
3122735,Bobby,Mitchell,Florida Atlantic,190.0,74.0,8.0,2015,WR,St. Augustine,FL,USA,29.8946952,-81.3145395,12109.0,,,,
3122737,Hunter,Snyder,Florida Atlantic,270.0,78.0,94.0,4,DE,Palm Harbor,FL,USA,28.0780718,-82.7637127,12103.0,['144800'],144800.0,2.0,0.7611
3122739,Josh,Kendall,Florida Atlantic,315.0,74.0,79.0,4,OL,Lehigh Acres,FL,USA,26.6091509,-81.652407,12071.0,,,,
3122752,Kenny,Clark,UCLA,,75.0,97.0,2015,DL,San Bernardino,CA,USA,34.1083449,-117.2897652,6071.0,['145869'],145869.0,4.0,0.9047
3122755,Price,Wilson,Louisiana Tech,,73.0,10.0,2015,QB,Marietta,GA,USA,33.9528472,-84.5496148,13067.0,['143535'],143535.0,3.0,0.8061
3122756,Alex,Woodall,Louisiana Tech,255.0,75.0,19.0,4,TE,Summit,MS,USA,31.2837867,-90.4684315,28113.0,,,,
3122757,Jarred,Craft,Louisiana Tech,222.0,72.0,3.0,2015,RB,Haughton,LA,USA,32.5326514,-93.5040627,22015.0,['144136'],144136.0,2.0,0.7793
3122758,Jay,Gafford,Louisiana Tech,,71.0,23.0,2015,RB,Dallas,TX,USA,32.7762719,-96.7968559,48113.0,,,,
3122760,Ricky,Jones,Louisiana Tech,,73.0,33.0,2015,TE,Sweeny,TX,USA,29.0428593,-95.6977341,48039.0,,,,
3122761,Secdrick,Cooper,Louisiana Tech,211.0,72.0,2.0,2015,S,Marrero,LA,USA,29.8993723,-90.1003506,22051.0,['144981'],144981.0,2.0,0.7519
3122763,Marcus,Gaines,Louisiana Tech,161.0,66.0,16.0,2015,WR,Covington,LA,USA,30.4754702,-90.1009108,21117.0,['144057'],144057.0,2.0,0.7819
3122764,Roland,Dunn,Louisiana Tech,160.0,70.0,40.0,2015,CB,Shreveport,LA,USA,32.5221828,-93.7651944,22017.0,,,,
3122765,Josh,Gaston,Louisiana Tech,,75.0,44.0,2015,TE,Olive Branch,MS,USA,34.9617605,-89.8295315,28033.0,,,,
3122766,Jaylon,Ferguson,Louisiana Tech,269.0,77.0,45.0,4,DE,St. Francisville,LA,USA,30.7807244,-91.3763353,17101.0,['143132'],143132.0,3.0,0.8269
3122770,Deldrick,Canty,Louisiana Tech,269.0,74.0,50.0,2015,DE,Baton Rouge,LA,USA,30.4459596,-91.18738,22033.0,['143674'],143674.0,3.0,0.7983
3122771,Russell,Farris,Louisiana Tech,232.0,71.0,31.0,2015,LB,Ventress,LA,USA,30.6818525,-91.4081679,22077.0,['144179'],144179.0,2.0,0.7783
3122774,Frasier,Hogan,Louisiana Tech,,70.0,55.0,2015,LB,Ruston,LA,USA,32.5232053,-92.637927,22061.0,,,,
3122778,Shane,Carpenter,Louisiana Tech,314.0,78.0,66.0,4,OL,Walker,LA,USA,30.4879678,-90.8614878,27021.0,['144309'],144309.0,2.0,0.7726
3122779,Kirby,Wixson,Louisiana Tech,,76.0,73.0,2015,OL,Pearl,MS,USA,32.2745912,-90.1320311,28121.0,['186589'],186589.0,,
3122780,Kam,McKnight,Louisiana Tech,232.0,74.0,15.0,4,RB,Ethel,LA,USA,30.7912935,-91.1306623,28007.0,,,,
3122781,DeJuawn,Oliver,Louisiana Tech,203.0,71.0,17.0,2015,WR,Napoleanville,LA,USA,,,,,,,
3122782,Michael,Rodriguez,Louisiana Tech,291.0,78.0,75.0,4,OL,La Porte,TX,USA,29.6657838,-95.0193729,48201.0,['144047'],144047.0,2.0,0.7826
3122784,Marlon,Watts,Louisiana Tech,197.0,74.0,13.0,2015,WR,New Orleans,LA,USA,29.9499323,-90.0701156,22071.0,['144725'],144725.0,2.0,0.7652
3122785,Cedric,Johnson,Louisiana Tech,312.0,74.0,91.0,2015,DT,Rowlett,TX,USA,32.9029017,-96.56388,48113.0,['142590'],142590.0,3.0,0.8547
3122790,Darius,Wade,Boston College,225.0,73.0,6.0,4,QB,Middletown,DE,USA,39.4496857,-75.7166811,10003.0,['142603'],142603.0,3.0,0.8539
3122791,Sherman,Alston Jr.,Boston College,175.0,66.0,3.0,2015,WR,Lubbock,TX,USA,33.5635206,-101.879336,48303.0,,,,
3122792,Marcus,Outlow,Boston College,215.0,70.0,21.0,4,RB,Norwich,CT,USA,41.5242649,-72.0759105,9011.0,,,,
3122793,Harold,Landry,Boston College,250.0,75.0,7.0,2015,DL,Spring Lake,NC,USA,35.1679396,-78.9728056,37051.0,['142244'],142244.0,3.0,0.8804
3122794,Connor,Strachan,Boston College,230.0,72.0,13.0,4,LB,Wellesley,MA,USA,42.2964859,-71.2925571,25021.0,['142215'],142215.0,3.0,0.8842
3122795,Gabriel,McClary,Boston College,210.0,75.0,14.0,2015,DB,Orlando,FL,USA,28.5421109,-81.3790304,12095.0,,,,
3122796,Troy,Flutie,Boston College,190.0,72.0,15.0,2015,WR,Natick,MA,USA,42.2836393,-71.346996,25017.0,['143812'],143812.0,2.0,0.7906
3122797,Isaac,Yiadom,Boston College,190.0,73.0,20.0,2015,DB,Worcester,MA,USA,42.2625932,-71.8022934,25027.0,,,,
3122799,Jonathan,Hilliman,Boston College,225.0,72.0,23.0,4,RB,Plainfield,NJ,USA,40.6337136,-74.4073737,34039.0,['142229'],142229.0,3.0,0.8823
3122800,Kamrin,Moore,Boston College,200.0,71.0,5.0,2015,DB,District Heights,MD,USA,38.8576128,-76.8894171,24033.0,,,,
3122802,Richard,Wilson,Boston College,225.0,70.0,38.0,2015,RB,Southfield,MI,USA,42.4733689,-83.2218731,26125.0,['143122'],143122.0,3.0,0.8275
3122804,Ty,Schwab,Boston College,230.0,72.0,10.0,2015,LB,Merritt Island,FL,USA,28.5391651,-80.6719958,12009.0,,,,
3122808,Kevin,Bletzer,Boston College,225.0,74.0,49.0,4,LB,West Roxbury,MA,USA,42.2792649,-71.1494972,25025.0,['143767'],143767.0,2.0,0.7931
3122817,Thadd,Smith,Boston College,180.0,69.0,18.0,2015,WR,Yeadon,PA,USA,39.9390017,-75.2554605,42045.0,,,,
3122818,Tommy,Sweeney,Boston College,260.0,77.0,89.0,4,TE,Ramsey,NJ,USA,41.0573188,-74.1409771,34003.0,['143711'],143711.0,2.0,0.7964
3122820,Kevin,Cohee,Boston College,275.0,74.0,92.0,2015,DL,Chestnut Hill,MA,USA,42.3306529,-71.1661647,25017.0,,,,
3122821,Noa,Merritt,Boston College,290.0,72.0,94.0,2015,DT,Sparta,NJ,USA,41.0401567,-74.6310081,34037.0,['144232'],144232.0,2.0,0.7758
3122822,Mike,Knoll,Boston College,200.0,72.0,98.0,2015,PK,Copley,OH,USA,41.0989439,-81.6445685,39153.0,,,,
3122823,Jack,Kenny,Boston College,275.0,75.0,98.0,2015,DT,Baltimore,MD,USA,39.2908816,-76.610759,24510.0,,,,
3122838,Trevion,Thompson,Clemson,200.0,74.0,1.0,4,WR,Durham,NC,USA,35.996653,-78.9018053,37063.0,['141947'],141947.0,4.0,0.9451
3122839,Artavis,Scott,Clemson,,70.0,3.0,2015,WR,Clearwater,FL,USA,27.9658533,-82.8001026,12103.0,['141900'],141900.0,4.0,0.9674
3122840,Deshaun,Watson,Clemson,,75.0,4.0,2015,QB,Gainesville,GA,USA,34.2978794,-83.8240663,13139.0,['141872'],141872.0,4.0,0.9794
3122842,Adam,Choice,Clemson,210.0,68.0,26.0,4,RB,Thomasville,GA,USA,30.8365815,-83.9787808,13275.0,['142100'],142100.0,4.0,0.9015
3122843,Kendall,Joseph,Clemson,225.0,72.0,34.0,4,LB,Belton,SC,USA,34.5228881,-82.4942948,45007.0,['142413'],142413.0,3.0,0.8642
3122844,Jefferie,Gibson,Arkansas State,197.0,76.0,6.0,4,DB,Hope Mills,NC,USA,34.9704419,-78.9453056,37051.0,,,,
3122847,Chris,Register,Clemson,255.0,75.0,45.0,4,DE,Browns Summit,NC,USA,36.2126351,-79.7136413,37081.0,['142126'],142126.0,4.0,0.8961
3122848,Alex,Spence,Clemson,200.0,74.0,41.0,4,PK,Florence,SC,USA,34.1984435,-79.7671658,45041.0,,,,
3122849,Richard,Yeargin,Clemson,280.0,76.0,2.0,4,DE,Lauderdale Lakes,FL,USA,26.1667184,-80.2085565,12011.0,,,,
3122851,Taylor,Hearn,Clemson,330.0,77.0,51.0,2015,G,Williston,SC,USA,33.4026478,-81.4201063,45011.0,['142605'],142605.0,3.0,0.8539
3122852,David,Estes,Clemson,,72.0,62.0,2015,LS,Mauldin,SC,USA,34.77873,-82.310119,45045.0,,,,
3122853,Milan,Richard,Clemson,255.0,74.0,80.0,4,TE,Savannah,GA,USA,32.0809263,-81.0911768,13051.0,['142153'],142153.0,4.0,0.893
3122854,Cannon,Smith,Clemson,270.0,76.0,84.0,4,TE,Columbia,SC,USA,34.0007493,-81.0343313,45079.0,['142113'],142113.0,4.0,0.8987
3122855,Jabril,Robinson,Clemson,273.0,74.0,50.0,4,DL,Leland,NC,USA,34.2203056,-78.0335992,37019.0,['143164'],143164.0,3.0,0.8253
3122856,C.J.,Fuller,Clemson,205.0,70.0,27.0,2015,RB,Easley,SC,USA,34.8269276,-82.5817053,45077.0,,,,
3122857,Jae'Lon,Oglesby,Memphis,,71.0,19.0,2015,WR,Central,SC,USA,34.7257424,-82.7804999,45077.0,['190138'],190138.0,,
3122865,Jackson,Barton,Utah,308.0,79.0,70.0,4,OL,Salt Lake City ,UT,USA,40.7596198,-111.8867975,49035.0,['142077'],142077.0,4.0,0.9072
3122866,Devontae,Booker,Utah,,71.0,23.0,2015,RB,Sacramento,CA,USA,38.5815719,-121.4943996,6067.0,,,,
3122869,Andre,Godfrey,Utah,,70.0,7.0,2015,DB,Miami,FL,USA,25.7742658,-80.1936589,12086.0,,,,
3122870,Alani,Havili-Katoa,Utah,305.0,75.0,53.0,4,OL,Stansbury Park,UT,USA,40.640429,-112.30212957757348,49045.0,,,,
3122872,Casey,Hughes,Utah,187.0,71.0,35.0,4,DB,North Las Vegas,NV,USA,36.2005843,-115.1215844,32003.0,['143402'],143402.0,3.0,0.8136
3122873,Donovan,Isom,SE Louisiana,245.0,77.0,9.0,2015,QB,Dallas,TX,USA,32.7762719,-96.7968559,48113.0,,,,
3122874,Lowell,Lotulelei,Utah,320.0,74.0,93.0,2015,DT,South Jordan,UT,USA,40.5621704,-111.929658,49035.0,,,,
